session_id,uid,tA,tB,dt
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:22.679615Z,2025-11-10T13:06:22.476584Z,0.203031
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:22.679615Z,2025-11-10T13:06:22.683658Z,-0.004043
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:22.972804Z,2025-11-10T13:06:22.683658Z,0.289146
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:22.972804Z,2025-11-10T13:06:22.978349Z,-0.005545
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:23.291964Z,2025-11-10T13:06:22.978349Z,0.313615
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:23.291964Z,2025-11-10T13:06:23.459337Z,-0.167373
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:23.541123Z,2025-11-10T13:06:23.459337Z,0.081786
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:23.541123Z,2025-11-10T13:06:23.597610Z,-0.056487
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:23.729437Z,2025-11-10T13:06:23.597610Z,0.131827
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:23.729437Z,2025-11-10T13:06:23.951779Z,-0.222342
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:23.982582Z,2025-11-10T13:06:23.951779Z,0.030803
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:23.982582Z,2025-11-10T13:06:24.179401Z,-0.196819
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:24.267506Z,2025-11-10T13:06:24.179401Z,0.088105
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:24.267506Z,2025-11-10T13:06:24.209341Z,0.058165
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:24.267506Z,2025-11-10T13:06:24.412843Z,-0.145337
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:24.457241Z,2025-11-10T13:06:24.412843Z,0.044398
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:24.457241Z,2025-11-10T13:06:24.726553Z,-0.269312
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:24.717291Z,2025-11-10T13:06:24.726553Z,-0.009262
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:24.954365Z,2025-11-10T13:06:24.726553Z,0.227812
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:24.954365Z,2025-11-10T13:06:24.960027Z,-0.005662
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:25.220209Z,2025-11-10T13:06:24.960027Z,0.260182
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:25.220209Z,2025-11-10T13:06:25.247551Z,-0.027342
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:25.454387Z,2025-11-10T13:06:25.247551Z,0.206836
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:25.454387Z,2025-11-10T13:06:25.475086Z,-0.020699
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:25.729521Z,2025-11-10T13:06:25.475086Z,0.254435
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:25.729521Z,2025-11-10T13:06:25.744369Z,-0.014848
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:26.044113Z,2025-11-10T13:06:25.744369Z,0.299744
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:26.044113Z,2025-11-10T13:06:26.165062Z,-0.120949
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:26.242116Z,2025-11-10T13:06:26.165062Z,0.077054
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:26.242116Z,2025-11-10T13:06:26.187408Z,0.054708
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:26.242116Z,2025-11-10T13:06:26.477468Z,-0.235352
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:26.436790Z,2025-11-10T13:06:26.477468Z,-0.040678
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:26.808854Z,2025-11-10T13:06:26.477468Z,0.331386
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:26.808854Z,2025-11-10T13:06:26.895287Z,-0.086433
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:27.089461Z,2025-11-10T13:06:26.895287Z,0.194174
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:27.089461Z,2025-11-10T13:06:27.096099Z,-0.006638
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:27.188150Z,2025-11-10T13:06:27.096099Z,0.092051
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:27.188150Z,2025-11-10T13:06:27.184162Z,0.003988
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:27.188150Z,2025-11-10T13:06:27.461188Z,-0.273038
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:27.458359Z,2025-11-10T13:06:27.461188Z,-0.002829
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:27.718724Z,2025-11-10T13:06:27.461188Z,0.257536
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:27.718724Z,2025-11-10T13:06:27.724733Z,-0.006009
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:27.970012Z,2025-11-10T13:06:27.724733Z,0.245279
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:27.970012Z,2025-11-10T13:06:28.104723Z,-0.134711
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:28.211567Z,2025-11-10T13:06:28.104723Z,0.106844
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:28.211567Z,2025-11-10T13:06:28.233222Z,-0.021655
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:28.497616Z,2025-11-10T13:06:28.233222Z,0.264394
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:28.497616Z,2025-11-10T13:06:28.473557Z,0.024059
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:28.497616Z,2025-11-10T13:06:28.942400Z,-0.444784
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:28.813359Z,2025-11-10T13:06:28.942400Z,-0.129041
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:28.963695Z,2025-11-10T13:06:28.942400Z,0.021295
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:28.963695Z,2025-11-10T13:06:28.989436Z,-0.025741
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:29.287263Z,2025-11-10T13:06:28.989436Z,0.297827
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:29.287263Z,2025-11-10T13:06:29.359259Z,-0.071996
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:29.475799Z,2025-11-10T13:06:29.359259Z,0.11654
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:29.475799Z,2025-11-10T13:06:29.460555Z,0.015244
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:29.475799Z,2025-11-10T13:06:29.764604Z,-0.288805
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:29.971765Z,2025-11-10T13:06:29.764604Z,0.207161
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:29.971765Z,2025-11-10T13:06:29.948233Z,0.023532
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:29.971765Z,2025-11-10T13:06:30.190421Z,-0.218656
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:30.225372Z,2025-11-10T13:06:30.190421Z,0.034951
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:30.225372Z,2025-11-10T13:06:30.467641Z,-0.242269
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:30.463589Z,2025-11-10T13:06:30.467641Z,-0.004052
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:30.702161Z,2025-11-10T13:06:30.467641Z,0.23452
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:30.702161Z,2025-11-10T13:06:30.736757Z,-0.034596
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:30.990260Z,2025-11-10T13:06:30.736757Z,0.253503
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:30.990260Z,2025-11-10T13:06:30.909829Z,0.080431
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:30.990260Z,2025-11-10T13:06:31.474203Z,-0.483943
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:31.189793Z,2025-11-10T13:06:31.474203Z,-0.28441
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:31.494936Z,2025-11-10T13:06:31.474203Z,0.020733
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:31.494936Z,2025-11-10T13:06:31.735138Z,-0.240202
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:31.708644Z,2025-11-10T13:06:31.735138Z,-0.026494
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:31.961560Z,2025-11-10T13:06:31.735138Z,0.226422
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:31.961560Z,2025-11-10T13:06:31.969006Z,-0.007446
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:32.227617Z,2025-11-10T13:06:31.969006Z,0.258611
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:32.227617Z,2025-11-10T13:06:32.217111Z,0.010506
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:32.227617Z,2025-11-10T13:06:32.439398Z,-0.211781
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:32.429752Z,2025-11-10T13:06:32.439398Z,-0.009646
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:32.673944Z,2025-11-10T13:06:32.439398Z,0.234546
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:32.673944Z,2025-11-10T13:06:32.748842Z,-0.074898
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:33.090468Z,2025-11-10T13:06:32.748842Z,0.341626
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:33.090468Z,2025-11-10T13:06:33.174560Z,-0.084092
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:33.217453Z,2025-11-10T13:06:33.174560Z,0.042893
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:33.217453Z,2025-11-10T13:06:33.209388Z,0.008065
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:33.217453Z,2025-11-10T13:06:33.596598Z,-0.379145
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:33.479834Z,2025-11-10T13:06:33.596598Z,-0.116764
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:33.717680Z,2025-11-10T13:06:33.596598Z,0.121082
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:33.717680Z,2025-11-10T13:06:33.725412Z,-0.007732
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:33.978799Z,2025-11-10T13:06:33.725412Z,0.253387
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:33.978799Z,2025-11-10T13:06:33.953480Z,0.025319
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:33.978799Z,2025-11-10T13:06:34.202074Z,-0.223275
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:34.215732Z,2025-11-10T13:06:34.202074Z,0.013658
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:34.215732Z,2025-11-10T13:06:34.467444Z,-0.251712
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:34.496069Z,2025-11-10T13:06:34.467444Z,0.028625
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:34.496069Z,2025-11-10T13:06:34.950715Z,-0.454646
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:34.787965Z,2025-11-10T13:06:34.950715Z,-0.16275
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:35.040783Z,2025-11-10T13:06:34.950715Z,0.090068
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:35.040783Z,2025-11-10T13:06:35.127039Z,-0.086256
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:35.256769Z,2025-11-10T13:06:35.127039Z,0.12973
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:35.256769Z,2025-11-10T13:06:35.461472Z,-0.204703
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:35.536797Z,2025-11-10T13:06:35.461472Z,0.075325
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:35.536797Z,2025-11-10T13:06:35.618122Z,-0.081325
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:35.725180Z,2025-11-10T13:06:35.618122Z,0.107058
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:35.725180Z,2025-11-10T13:06:35.710054Z,0.015126
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:35.725180Z,2025-11-10T13:06:35.981845Z,-0.256665
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:35.987036Z,2025-11-10T13:06:35.981845Z,0.005191
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:35.987036Z,2025-11-10T13:06:36.430041Z,-0.443005
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:36.324662Z,2025-11-10T13:06:36.430041Z,-0.105379
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:36.511460Z,2025-11-10T13:06:36.430041Z,0.081419
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:36.511460Z,2025-11-10T13:06:36.680295Z,-0.168835
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:36.721197Z,2025-11-10T13:06:36.680295Z,0.040902
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:36.721197Z,2025-11-10T13:06:36.725916Z,-0.004719
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:37.206456Z,2025-11-10T13:06:36.725916Z,0.48054
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:37.206456Z,2025-11-10T13:06:36.956215Z,0.250241
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:37.206456Z,2025-11-10T13:06:37.235681Z,-0.029225
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:37.485183Z,2025-11-10T13:06:37.235681Z,0.249502
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:37.485183Z,2025-11-10T13:06:37.464916Z,0.020267
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:37.485183Z,2025-11-10T13:06:37.956253Z,-0.47107
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:37.750024Z,2025-11-10T13:06:37.956253Z,-0.206229
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:38.005527Z,2025-11-10T13:06:37.956253Z,0.049274
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:38.005527Z,2025-11-10T13:06:38.251847Z,-0.24632
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:38.229349Z,2025-11-10T13:06:38.251847Z,-0.022498
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:38.473300Z,2025-11-10T13:06:38.251847Z,0.221453
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:38.473300Z,2025-11-10T13:06:38.652855Z,-0.179555
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:38.758140Z,2025-11-10T13:06:38.652855Z,0.105285
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:38.758140Z,2025-11-10T13:06:38.893973Z,-0.135833
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:38.976597Z,2025-11-10T13:06:38.893973Z,0.082624
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:38.976597Z,2025-11-10T13:06:39.447398Z,-0.470801
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:39.338006Z,2025-11-10T13:06:39.447398Z,-0.109392
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:39.476119Z,2025-11-10T13:06:39.447398Z,0.028721
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:39.476119Z,2025-11-10T13:06:39.455703Z,0.020416
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:39.476119Z,2025-11-10T13:06:39.730864Z,-0.254745
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:39.690971Z,2025-11-10T13:06:39.730864Z,-0.039893
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:39.936266Z,2025-11-10T13:06:39.730864Z,0.205402
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:39.936266Z,2025-11-10T13:06:39.967752Z,-0.031486
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:40.219527Z,2025-11-10T13:06:39.967752Z,0.251775
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:40.219527Z,2025-11-10T13:06:40.222675Z,-0.003148
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:40.514390Z,2025-11-10T13:06:40.222675Z,0.291715
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:40.514390Z,2025-11-10T13:06:40.706411Z,-0.192021
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:40.717002Z,2025-11-10T13:06:40.706411Z,0.010591
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:40.717002Z,2025-11-10T13:06:40.716772Z,0.00023
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:40.717002Z,2025-11-10T13:06:41.109198Z,-0.392196
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:41.291483Z,2025-11-10T13:06:41.109198Z,0.182285
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:41.291483Z,2025-11-10T13:06:41.393141Z,-0.101658
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:41.476529Z,2025-11-10T13:06:41.393141Z,0.083388
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:41.476529Z,2025-11-10T13:06:41.455193Z,0.021336
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:41.476529Z,2025-11-10T13:06:41.711926Z,-0.235397
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:41.717068Z,2025-11-10T13:06:41.711926Z,0.005142
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:41.717068Z,2025-11-10T13:06:41.986615Z,-0.269547
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:42.015764Z,2025-11-10T13:06:41.986615Z,0.029149
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:42.015764Z,2025-11-10T13:06:42.225308Z,-0.209544
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:42.202992Z,2025-11-10T13:06:42.225308Z,-0.022316
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:42.501693Z,2025-11-10T13:06:42.225308Z,0.276385
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:42.501693Z,2025-11-10T13:06:42.611790Z,-0.110097
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:42.777268Z,2025-11-10T13:06:42.611790Z,0.165478
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:42.777268Z,2025-11-10T13:06:42.921216Z,-0.143948
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:42.995905Z,2025-11-10T13:06:42.921216Z,0.074689
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:42.995905Z,2025-11-10T13:06:43.131013Z,-0.135108
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:43.260047Z,2025-11-10T13:06:43.131013Z,0.129034
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:43.260047Z,2025-11-10T13:06:43.409754Z,-0.149707
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:43.530819Z,2025-11-10T13:06:43.409754Z,0.121065
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:43.530819Z,2025-11-10T13:06:43.655657Z,-0.124838
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:43.736913Z,2025-11-10T13:06:43.655657Z,0.081256
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:43.736913Z,2025-11-10T13:06:43.726089Z,0.010824
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:43.736913Z,2025-11-10T13:06:44.136170Z,-0.399257
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:43.981286Z,2025-11-10T13:06:44.136170Z,-0.154884
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:44.227716Z,2025-11-10T13:06:44.136170Z,0.091546
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:44.227716Z,2025-11-10T13:06:44.245315Z,-0.017599
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:44.467558Z,2025-11-10T13:06:44.245315Z,0.222243
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:44.467558Z,2025-11-10T13:06:44.461749Z,0.005809
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:44.467558Z,2025-11-10T13:06:44.724259Z,-0.256701
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:44.724594Z,2025-11-10T13:06:44.724259Z,0.000335
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:44.724594Z,2025-11-10T13:06:44.966290Z,-0.241696
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:44.959037Z,2025-11-10T13:06:44.966290Z,-0.007253
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:45.232757Z,2025-11-10T13:06:44.966290Z,0.266467
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:45.232757Z,2025-11-10T13:06:45.199199Z,0.033558
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:45.232757Z,2025-11-10T13:06:45.702080Z,-0.469323
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:45.539311Z,2025-11-10T13:06:45.702080Z,-0.162769
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:45.736503Z,2025-11-10T13:06:45.702080Z,0.034423
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:45.736503Z,2025-11-10T13:06:45.717169Z,0.019334
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:45.736503Z,2025-11-10T13:06:46.121270Z,-0.384767
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:45.993007Z,2025-11-10T13:06:46.121270Z,-0.128263
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:46.233973Z,2025-11-10T13:06:46.121270Z,0.112703
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:46.233973Z,2025-11-10T13:06:46.222734Z,0.011239
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:46.233973Z,2025-11-10T13:06:46.476716Z,-0.242743
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:46.493659Z,2025-11-10T13:06:46.476716Z,0.016943
S20251109_S2_TAG09_d3_o45_run1,D622442E,2025-11-10T13:06:46.493659Z,2025-11-10T13:06:46.686404Z,-0.192745
